name;;sort_name
Europe -- Poland -- Pomezania -- Malbork;;Europe -- Poland -- Pomezania -- Malbork
Europe -- Poland -- Poznań;;Europe -- Poland -- Poznań
Europe -- Poland -- Poznań -- Jesuit College;;Europe -- Poland -- Poznań -- Jesuit College
Europe -- Poland -- Silesia;;Europe -- Poland -- Silesia
Europe -- Poland -- Silesia -- Nysa;;Europe -- Poland -- Silesia -- Nysa
Europe -- Poland -- Tarnów;;Europe -- Poland -- Tarnów
Europe -- Poland -- Warsaw;;Europe -- Poland -- Warsaw
Europe -- Poland -- Wroclaw;;Europe -- Poland -- Wroclaw
Europe -- Poland -- Święta Lipka;;Europe -- Poland -- Święta Lipka
Europe -- Portugal;;Europe -- Portugal
Europe -- Portugal -- Azores;;Europe -- Portugal -- Azores
Europe -- Portugal -- Azores -- Ponta Delgada -- Church of the Jesuit College;;Europe -- Portugal -- Azores -- Ponta Delgada -- Church of the Jesuit College
Europe -- Portugal -- Coimbra;;Europe -- Portugal -- Coimbra
Europe -- Portugal -- Coimbra -- Universidade de Coimbra;;Europe -- Portugal -- Coimbra -- Universidade de Coimbra
Europe -- Portugal -- Coimbra -- University of Coimbra;;Europe -- Portugal -- Coimbra -- University of Coimbra
Europe -- Portugal -- Coimbra -- University of Coimbra -- Colegio das Artes;;Europe -- Portugal -- Coimbra -- University of Coimbra -- Colegio das Artes
Europe -- Portugal -- Cotovia;;Europe -- Portugal -- Cotovia
Europe -- Portugal -- English College;;Europe -- Portugal -- English College
Europe -- Portugal -- Evora;;Europe -- Portugal -- Evora
Europe -- Portugal -- Lisbon;;Europe -- Portugal -- Lisbon
Europe -- Portugal -- Lisbon -- Colégio de Santo Antão;;Europe -- Portugal -- Lisbon -- Colégio de Santo Antão
Europe -- Portugal -- Lisbon -- São Roque;;Europe -- Portugal -- Lisbon -- São Roque
Europe -- Portugal -- Penafiel;;Europe -- Portugal -- Penafiel
Europe -- Portugal -- São Fiel;;Europe -- Portugal -- São Fiel
Europe -- Portugal -- Torno;;Europe -- Portugal -- Torno
Europe -- Portugal -- Évora;;Europe -- Portugal -- Évora
Europe -- Portugal -- Évora -- Espírito Santo;;Europe -- Portugal -- Évora -- Espírito Santo
Europe -- Portugal -- Évora -- Universidade de Évora;;Europe -- Portugal -- Évora -- Universidade de Évora
Europe -- Portugal -- Évora -- University of Évora;;Europe -- Portugal -- Évora -- University of Évora
Europe -- Romania;;Europe -- Romania
Europe -- Romania -- Alba Iullia;;Europe -- Romania -- Alba Iullia
Europe -- Romania -- Banat;;Europe -- Romania -- Banat
Europe -- Romania -- Cluj;;Europe -- Romania -- Cluj
Europe -- Romania -- Cluj -- Universitas Claudiopolis -- Kolozsvári Jezsuita Gimnázium;;Europe -- Romania -- Cluj -- Universitas Claudiopolis -- Kolozsvári Jezsuita Gimnázium
Europe -- Romania -- Cluj-Napoca;;Europe -- Romania -- Cluj-Napoca
Europe -- Romania -- Satu Mare;;Europe -- Romania -- Satu Mare
Europe -- Romania -- Transylvania;;Europe -- Romania -- Transylvania
Europe -- Romania -- Transylvania -- Cluj;;Europe -- Romania -- Transylvania -- Cluj
Europe -- Romania -- Transylvania -- Cluj -- Academicum Claudiopolitanum;;Europe -- Romania -- Transylvania -- Cluj -- Academicum Claudiopolitanum
Europe -- Romania -- Transylvania -- Cluj-Napoca;;Europe -- Romania -- Transylvania -- Cluj-Napoca
Europe -- Romania -- Târgu Mureș;;Europe -- Romania -- Târgu Mureș
Europe -- Russia;;Europe -- Russia
Europe -- Russia -- Crimea;;Europe -- Russia -- Crimea
Europe -- Russia -- Moscow;;Europe -- Russia -- Moscow
Europe -- Russia -- St. Petersburg;;Europe -- Russia -- St. Petersburg
Europe -- Serbia;;Europe -- Serbia
Europe -- Serbia -- Petrovardin;;Europe -- Serbia -- Petrovardin
Europe -- Slovakia;;Europe -- Slovakia
Europe -- Slovakia -- Bratislava;;Europe -- Slovakia -- Bratislava
Europe -- Slovakia -- Trnava;;Europe -- Slovakia -- Trnava
Europe -- Slovakia -- Trnava -- University of Nagyszombat;;Europe -- Slovakia -- Trnava -- University of Nagyszombat
Europe -- Slovakia -- Trnava -- University of Trnava;;Europe -- Slovakia -- Trnava -- University of Trnava
Europe -- Slovakia -- Zilina;;Europe -- Slovakia -- Zilina
Europe -- Slovenia;;Europe -- Slovenia
Europe -- Slovenia -- Carniola;;Europe -- Slovenia -- Carniola
Europe -- Slovenia -- Ljubljana;;Europe -- Slovenia -- Ljubljana
Europe -- Slovenia -- Ljubljana -- Jesuit College;;Europe -- Slovenia -- Ljubljana -- Jesuit College
Europe -- Slovenia -- Ljubljana -- Jesuit Library;;Europe -- Slovenia -- Ljubljana -- Jesuit Library
Europe -- Slovenia -- Trebnje;;Europe -- Slovenia -- Trebnje
Europe -- Spain;;Europe -- Spain
Europe -- Spain -- Alcalá;;Europe -- Spain -- Alcalá
Europe -- Spain -- Alcalá de Henares;;Europe -- Spain -- Alcalá de Henares
Europe -- Spain -- Alcalá de Henares -- Colegio Máximo Complutense de la Compañía de Jesús;;Europe -- Spain -- Alcalá de Henares -- Colegio Máximo Complutense de la Compañía de Jesús
Europe -- Spain -- Andalusia;;Europe -- Spain -- Andalusia
Europe -- Spain -- Andalusia -- Almería;;Europe -- Spain -- Andalusia -- Almería
Europe -- Spain -- Andalusia -- Betis;;Europe -- Spain -- Andalusia -- Betis
Europe -- Spain -- Andalusia -- Carmona -- Colegio de San Teodomiro;;Europe -- Spain -- Andalusia -- Carmona -- Colegio de San Teodomiro
Europe -- Spain -- Andalusia -- Cordoba;;Europe -- Spain -- Andalusia -- Cordoba
Europe -- Spain -- Andalusia -- Cádiz -- El Puerto de Santa María;;Europe -- Spain -- Andalusia -- Cádiz -- El Puerto de Santa María
Europe -- Spain -- Andalusia -- Cádiz -- Jerez de la Frontera;;Europe -- Spain -- Andalusia -- Cádiz -- Jerez de la Frontera
Europe -- Spain -- Andalusia -- Córdoba -- Colegio de Santa Catalina;;Europe -- Spain -- Andalusia -- Córdoba -- Colegio de Santa Catalina
Europe -- Spain -- Andalusia -- Córdoba -- Córdoba;;Europe -- Spain -- Andalusia -- Córdoba -- Córdoba
Europe -- Spain -- Andalusia -- Córdoba -- Montilla;;Europe -- Spain -- Andalusia -- Córdoba -- Montilla
Europe -- Spain -- Andalusia -- Granada;;Europe -- Spain -- Andalusia -- Granada
Europe -- Spain -- Andalusia -- Granada -- Colegio de Marchena;;Europe -- Spain -- Andalusia -- Granada -- Colegio de Marchena
Europe -- Spain -- Andalusia -- Granada -- Collège de Granada;;Europe -- Spain -- Andalusia -- Granada -- Collège de Granada
Europe -- Spain -- Andalusia -- Jaen;;Europe -- Spain -- Andalusia -- Jaen
Europe -- Spain -- Andalusia -- Seville;;Europe -- Spain -- Andalusia -- Seville
Europe -- Spain -- Andalusia -- Seville -- Congregación de la Visitación;;Europe -- Spain -- Andalusia -- Seville -- Congregación de la Visitación
Europe -- Spain -- Andalusia -- Seville -- Constantina;;Europe -- Spain -- Andalusia -- Seville -- Constantina
Europe -- Spain -- Andalusia -- Seville -- English College of Saint Gregory;;Europe -- Spain -- Andalusia -- Seville -- English College of Saint Gregory
Europe -- Spain -- Andalusia -- Seville -- Estepa;;Europe -- Spain -- Andalusia -- Seville -- Estepa
Europe -- Spain -- Andalusia -- Seville -- Marchena;;Europe -- Spain -- Andalusia -- Seville -- Marchena
Europe -- Spain -- Andalusia -- Seville -- Osuna;;Europe -- Spain -- Andalusia -- Seville -- Osuna
Europe -- Spain -- Andalusia -- Seville -- Seville;;Europe -- Spain -- Andalusia -- Seville -- Seville
Europe -- Spain -- Andalusia -- Seville -- Seville -- Jesuit Novitiate of San Luis;;Europe -- Spain -- Andalusia -- Seville -- Seville -- Jesuit Novitiate of San Luis
Europe -- Spain -- Andalusia -- Seville -- Seville – English College of Saint Gregory;;Europe -- Spain -- Andalusia -- Seville -- Seville – English College of Saint Gregory
Europe -- Spain -- Andalusia -- Seville -- Seville –English College of Saint Gregory;;Europe -- Spain -- Andalusia -- Seville -- Seville –English College of Saint Gregory
Europe -- Spain -- Aragon;;Europe -- Spain -- Aragon
Europe -- Spain -- Aragon -- Madrid -- Madrid;;Europe -- Spain -- Aragon -- Madrid -- Madrid
Europe -- Spain -- Aragon -- Zaragoza;;Europe -- Spain -- Aragon -- Zaragoza
Europe -- Spain -- Aragon -- Zaragoza -- Calatorao;;Europe -- Spain -- Aragon -- Zaragoza -- Calatorao
Europe -- Spain -- Aragon -- Zaragoza -- Colegio del Salvador de Zaragoza;;Europe -- Spain -- Aragon -- Zaragoza -- Colegio del Salvador de Zaragoza
Europe -- Spain -- Aragon -- Zaragoza -- Jesuit College of the Immaculate Conception;;Europe -- Spain -- Aragon -- Zaragoza -- Jesuit College of the Immaculate Conception
Europe -- Spain -- Aragon -- Zaragoza -- Tarazona;;Europe -- Spain -- Aragon -- Zaragoza -- Tarazona
Europe -- Spain -- Aragon – Zaragoza -- Zaragoza;;Europe -- Spain -- Aragon – Zaragoza -- Zaragoza
Europe -- Spain -- Badajoz;;Europe -- Spain -- Badajoz
Europe -- Spain -- Barcelona;;Europe -- Spain -- Barcelona
Europe -- Spain -- Barcelona -- Colegio Nuestra Señora de Belén;;Europe -- Spain -- Barcelona -- Colegio Nuestra Señora de Belén
Europe -- Spain -- Basque Country;;Europe -- Spain -- Basque Country
Europe -- Spain -- Basque Country -- Guipuzkoa -- Azpeitia -- Sanctuary of Loyola;;Europe -- Spain -- Basque Country -- Guipuzkoa -- Azpeitia -- Sanctuary of Loyola
Europe -- Spain -- Bilbao;;Europe -- Spain -- Bilbao
Europe -- Spain -- Biscay -- Bilbao;;Europe -- Spain -- Biscay -- Bilbao
Europe -- Spain -- Calatorao;;Europe -- Spain -- Calatorao
Europe -- Spain -- Canary Islands;;Europe -- Spain -- Canary Islands
Europe -- Spain -- Canary Islands -- La Orotava;;Europe -- Spain -- Canary Islands -- La Orotava
Europe -- Spain -- Carmona;;Europe -- Spain -- Carmona
Europe -- Spain -- Castile;;Europe -- Spain -- Castile
Europe -- Spain -- Castile and Leon -- Salamanca -- Salamanca;;Europe -- Spain -- Castile and Leon -- Salamanca -- Salamanca
Europe -- Spain -- Castile and Leon -- Valladolid -- Valladolid -- Colegio San José;;Europe -- Spain -- Castile and Leon -- Valladolid -- Valladolid -- Colegio San José
Europe -- Spain -- Castile and Leon -- Valladolid -- Valladolid -- Jesuit College of San Ambrosio;;Europe -- Spain -- Castile and Leon -- Valladolid -- Valladolid -- Jesuit College of San Ambrosio
Europe -- Spain -- Castile and Leon -- Valladolid -- Valladolid -- Professed House of San Ignacio;;Europe -- Spain -- Castile and Leon -- Valladolid -- Valladolid -- Professed House of San Ignacio
Europe -- Spain -- Castile and Leon -- Valladolid -- Valladolid – English College of Saint Alban;;Europe -- Spain -- Castile and Leon -- Valladolid -- Valladolid – English College of Saint Alban
Europe -- Spain -- Castile and Leon -- Valladolid --Valladolid -- English College of Saint Alban;;Europe -- Spain -- Castile and Leon -- Valladolid --Valladolid -- English College of Saint Alban
Europe -- Spain -- Castile and Leon -- Ávila -- Arévalo;;Europe -- Spain -- Castile and Leon -- Ávila -- Arévalo
Europe -- Spain -- Castile and León;;Europe -- Spain -- Castile and León
Europe -- Spain -- Catalonia;;Europe -- Spain -- Catalonia
Europe -- Spain -- Catalonia -- Barcelona;;Europe -- Spain -- Catalonia -- Barcelona
Europe -- Spain -- Catalonia -- Montserrat -- Santa Maria de Montserrat Abbey;;Europe -- Spain -- Catalonia -- Montserrat -- Santa Maria de Montserrat Abbey
Europe -- Spain -- Community of Madrid -- Madrid;;Europe -- Spain -- Community of Madrid -- Madrid
Europe -- Spain -- Cáceres -- Cáceres -- Extremadura;;Europe -- Spain -- Cáceres -- Cáceres -- Extremadura
Europe -- Spain -- Cádiz;;Europe -- Spain -- Cádiz
Europe -- Spain -- Córdoba;;Europe -- Spain -- Córdoba
Europe -- Spain -- Durango;;Europe -- Spain -- Durango
Europe -- Spain -- Ebro;;Europe -- Spain -- Ebro
Europe -- Spain -- El Hito;;Europe -- Spain -- El Hito
Europe -- Spain -- El Puerto de Santa María;;Europe -- Spain -- El Puerto de Santa María
Europe -- Spain -- El Puerto de Santa María;;Europe -- Spain -- El Puerto de Santa María
Europe -- Spain -- Galicia;;Europe -- Spain -- Galicia
Europe -- Spain -- Galicia -- A Coruña -- Santiago de Compostela;;Europe -- Spain -- Galicia -- A Coruña -- Santiago de Compostela
Europe -- Spain -- Galicia -- Monterrei;;Europe -- Spain -- Galicia -- Monterrei
Europe -- Spain -- Galicia -- Ourense -- Monterrei;;Europe -- Spain -- Galicia -- Ourense -- Monterrei
Europe -- Spain -- Galicia -- Santiago de Compostela;;Europe -- Spain -- Galicia -- Santiago de Compostela
Europe -- Spain -- Gandia;;Europe -- Spain -- Gandia
Europe -- Spain -- Granada;;Europe -- Spain -- Granada
Europe -- Spain -- Guipuzcoa -- Azpeitia;;Europe -- Spain -- Guipuzcoa -- Azpeitia
Europe -- Spain -- Huesca -- El Colegio de la Compañía de Jesús;;Europe -- Spain -- Huesca -- El Colegio de la Compañía de Jesús
Europe -- Spain -- Loyola;;Europe -- Spain -- Loyola
Europe -- Spain -- Madrid;;Europe -- Spain -- Madrid
Europe -- Spain -- Madrid -- Alcalá de Henares -- University of Alcalá;;Europe -- Spain -- Madrid -- Alcalá de Henares -- University of Alcalá
Europe -- Spain -- Madrid -- Archivo Histórico Nacional;;Europe -- Spain -- Madrid -- Archivo Histórico Nacional
Europe -- Spain -- Madrid -- Casa Profesa de los Jesuitas;;Europe -- Spain -- Madrid -- Casa Profesa de los Jesuitas
Europe -- Spain -- Madrid -- Colegio Imperial de Madrid;;Europe -- Spain -- Madrid -- Colegio Imperial de Madrid
Europe -- Spain -- Madrid -- Comillas Pontifical University;;Europe -- Spain -- Madrid -- Comillas Pontifical University
Europe -- Spain -- Madrid -- Madrid;;Europe -- Spain -- Madrid -- Madrid
Europe -- Spain -- Madrid -- Madrid -- Imperial College;;Europe -- Spain -- Madrid -- Madrid -- Imperial College
Europe -- Spain -- Madrid -- Real Academia de la Historia de Madrid;;Europe -- Spain -- Madrid -- Real Academia de la Historia de Madrid
Europe -- Spain -- Madrid -- Real Academia de la História;;Europe -- Spain -- Madrid -- Real Academia de la História
Europe -- Spain -- Malaga;;Europe -- Spain -- Malaga
Europe -- Spain -- Malaga -- Escuela de San José;;Europe -- Spain -- Malaga -- Escuela de San José
Europe -- Spain -- Manresa;;Europe -- Spain -- Manresa
Europe -- Spain -- Murcia;;Europe -- Spain -- Murcia
Europe -- Spain -- Murcia -- Caravaca;;Europe -- Spain -- Murcia -- Caravaca
Europe -- Spain -- Murcia -- Colegio de San Esteban de los Jesuitas de Murcia;;Europe -- Spain -- Murcia -- Colegio de San Esteban de los Jesuitas de Murcia
Europe -- Spain -- Málaga;;Europe -- Spain -- Málaga
Europe -- Spain -- Málaga -- Colegio San Estanislao de Kostka;;Europe -- Spain -- Málaga -- Colegio San Estanislao de Kostka
Europe -- Spain -- Navarra -- Pamplona;;Europe -- Spain -- Navarra -- Pamplona
Europe -- Spain -- Navarra -- Tudela -- Jesuit College of San Andrés;;Europe -- Spain -- Navarra -- Tudela -- Jesuit College of San Andrés
Europe -- Spain -- Navarre;;Europe -- Spain -- Navarre
Europe -- Spain -- Navarre -- Tudela;;Europe -- Spain -- Navarre -- Tudela
Europe -- Spain -- Orduña;;Europe -- Spain -- Orduña
Europe -- Spain -- Oviedo;;Europe -- Spain -- Oviedo
Europe -- Spain -- Palma de Mallorca;;Europe -- Spain -- Palma de Mallorca
Europe -- Spain -- Pamplona;;Europe -- Spain -- Pamplona
Europe -- Spain -- Roquetas;;Europe -- Spain -- Roquetas
Europe -- Spain -- Salamanca;;Europe -- Spain -- Salamanca
Europe -- Spain -- Salamanca -- Colegio Real del Espíritu Santo;;Europe -- Spain -- Salamanca -- Colegio Real del Espíritu Santo
Europe -- Spain -- Salamanca -- Universidad Pontificia de Salamanca;;Europe -- Spain -- Salamanca -- Universidad Pontificia de Salamanca
Europe -- Spain -- Saragossa;;Europe -- Spain -- Saragossa
Europe -- Spain -- Segorbe;;Europe -- Spain -- Segorbe
Europe -- Spain -- Segovia;;Europe -- Spain -- Segovia
Europe -- Spain -- Seville;;Europe -- Spain -- Seville
Europe -- Spain -- Seville -- English College of Saint Gregory;;Europe -- Spain -- Seville -- English College of Saint Gregory
Europe -- Spain -- Toldeo;;Europe -- Spain -- Toldeo
Europe -- Spain -- Toledo;;Europe -- Spain -- Toledo
Europe -- Spain -- Toledo -- Oropesa;;Europe -- Spain -- Toledo -- Oropesa
Europe -- Spain -- Tudela;;Europe -- Spain -- Tudela
Europe -- Spain -- Valencia;;Europe -- Spain -- Valencia
Europe -- Spain -- Valencia -- Capilla de San Pablo;;Europe -- Spain -- Valencia -- Capilla de San Pablo
Europe -- Spain -- Valencia -- Valencia -- Gandia;;Europe -- Spain -- Valencia -- Valencia -- Gandia
Europe -- Spain -- Valencian Country -- Valencia -- Montesa;;Europe -- Spain -- Valencian Country -- Valencia -- Montesa
Europe -- Spain -- Valladolid;;Europe -- Spain -- Valladolid
Europe -- Spain -- Valladolid -- Saint Alban's College;;Europe -- Spain -- Valladolid -- Saint Alban's College
Europe -- Spain -- Valladolid -- Scots College;;Europe -- Spain -- Valladolid -- Scots College
Europe -- Spain -- Valladolid -- St. Alban's College;;Europe -- Spain -- Valladolid -- St. Alban's College
Europe -- Spain -- Vallodolid -- English College of St. Alban;;Europe -- Spain -- Vallodolid -- English College of St. Alban
Europe -- Spain -- Zaragoza;;Europe -- Spain -- Zaragoza
Europe -- Spain -- Zaragoza -- Alagón;;Europe -- Spain -- Zaragoza -- Alagón
Europe -- Spain -- Zaragoza -- Tarazona;;Europe -- Spain -- Zaragoza -- Tarazona
Europe -- Spain -- Zaragoza -- University of Zaragoza;;Europe -- Spain -- Zaragoza -- University of Zaragoza
Europe -- Spain -- Ávila -- Las Navas del Marqués;;Europe -- Spain -- Ávila -- Las Navas del Marqués
Europe -- Sweden;;Europe -- Sweden
Europe -- Sweden -- Uppsala -- Uppsala University;;Europe -- Sweden -- Uppsala -- Uppsala University
Europe -- Swiitzerland -- Fribourg;;Europe -- Swiitzerland -- Fribourg
Europe -- Switzerland;;Europe -- Switzerland
Europe -- Switzerland -- Basel;;Europe -- Switzerland -- Basel
Europe -- Switzerland -- Davos;;Europe -- Switzerland -- Davos
Europe -- Switzerland -- Fribourg;;Europe -- Switzerland -- Fribourg
Europe -- Switzerland -- Geneva;;Europe -- Switzerland -- Geneva
Europe -- Switzerland -- Lucerne;;Europe -- Switzerland -- Lucerne
Europe -- Switzerland -- Porrentruy;;Europe -- Switzerland -- Porrentruy
Europe -- Switzerland -- Sion -- Jesuit Church;;Europe -- Switzerland -- Sion -- Jesuit Church
Europe -- Switzerland -- Solothurn;;Europe -- Switzerland -- Solothurn
Europe -- Switzerland -- Ticino -- Curio;;Europe -- Switzerland -- Ticino -- Curio
Europe -- Switzerland -- Zug;;Europe -- Switzerland -- Zug
Europe -- Switzerland -- Zurich;;Europe -- Switzerland -- Zurich
Europe -- The Netherlands;;Europe -- The Netherlands
Europe -- Turkey;;Europe -- Turkey
Europe -- Turkey -- Istanbul;;Europe -- Turkey -- Istanbul
Europe -- UK;;Europe -- UK
Europe -- UK -- England;;Europe -- UK -- England
Europe -- UK -- England -- Berkshire -- Old Windsor;;Europe -- UK -- England -- Berkshire -- Old Windsor
Europe -- UK -- England -- Birmingham -- Oratory School;;Europe -- UK -- England -- Birmingham -- Oratory School
Europe -- UK -- England -- Bristol;;Europe -- UK -- England -- Bristol
Europe -- UK -- England -- Cambridge;;Europe -- UK -- England -- Cambridge
Europe -- UK -- England -- Cambridge -- Pembroke College;;Europe -- UK -- England -- Cambridge -- Pembroke College
Europe -- UK -- England -- Clitheroe -- Stonyhurst College;;Europe -- UK -- England -- Clitheroe -- Stonyhurst College
Europe -- UK -- England -- Clitheroe -- Stonyhurt College;;Europe -- UK -- England -- Clitheroe -- Stonyhurt College
Europe -- UK -- England -- Ely;;Europe -- UK -- England -- Ely
Europe -- UK -- England -- Hastings;;Europe -- UK -- England -- Hastings
Europe -- UK -- England -- Jersey;;Europe -- UK -- England -- Jersey
Europe -- UK -- England -- Lancashire;;Europe -- UK -- England -- Lancashire
Europe -- UK -- England -- Lancashire -- Stonyhurst College;;Europe -- UK -- England -- Lancashire -- Stonyhurst College
Europe -- UK -- England -- Liverpool -- St. Francis Xavier's Church;;Europe -- UK -- England -- Liverpool -- St. Francis Xavier's Church
Europe -- UK -- England -- London;;Europe -- UK -- England -- London
Europe -- UK -- England -- London -- Heythrop College;;Europe -- UK -- England -- London -- Heythrop College
Europe -- UK -- England -- Northumberland -- Ellingham;;Europe -- UK -- England -- Northumberland -- Ellingham
Europe -- UK -- England -- Nottinghamshire;;Europe -- UK -- England -- Nottinghamshire
Europe -- UK -- England -- Oxford;;Europe -- UK -- England -- Oxford
Europe -- UK -- England -- Oxford -- Oxford University;;Europe -- UK -- England -- Oxford -- Oxford University
Europe -- UK -- England -- Oxford -- University of Oxford;;Europe -- UK -- England -- Oxford -- University of Oxford
Europe -- UK -- England -- Oxford -- University of Oxford -- Campion Hall;;Europe -- UK -- England -- Oxford -- University of Oxford -- Campion Hall
Europe -- UK -- England -- Oxford -- University of University;;Europe -- UK -- England -- Oxford -- University of University
Europe -- UK -- England -- Stonyhurst;;Europe -- UK -- England -- Stonyhurst
Europe -- UK -- England -- Suffolk;;Europe -- UK -- England -- Suffolk
Europe -- UK -- England -- Thames Valley;;Europe -- UK -- England -- Thames Valley
Europe -- UK -- England -- Windsor -- Windsor Castle;;Europe -- UK -- England -- Windsor -- Windsor Castle
Europe -- UK -- Isle of Man;;Europe -- UK -- Isle of Man
Europe -- UK -- Northern Ireland -- Belfast;;Europe -- UK -- Northern Ireland -- Belfast
Europe -- UK -- Scotland;;Europe -- UK -- Scotland
Europe -- UK -- Scotland -- Glasgow -- University of Glasgow -- Hunterian Museum;;Europe -- UK -- Scotland -- Glasgow -- University of Glasgow -- Hunterian Museum
Europe -- UK -- Wales;;Europe -- UK -- Wales
Europe -- UK -- Wales -- Bristol;;Europe -- UK -- Wales -- Bristol
Europe -- UK -- Wales -- College of Saint Francis Xavier;;Europe -- UK -- Wales -- College of Saint Francis Xavier
Europe -- UK -- Wales -- Hereford -- Llanrothal -- Cym;;Europe -- UK -- Wales -- Hereford -- Llanrothal -- Cym
Europe -- Ukraine;;Europe -- Ukraine
Europe -- Ukraine -- Chersonese;;Europe -- Ukraine -- Chersonese
Europe -- Ukraine -- Ivano-Frankivsʹk;;Europe -- Ukraine -- Ivano-Frankivsʹk
Europe -- Ukraine -- Lviv;;Europe -- Ukraine -- Lviv
Europe -- Ukraine -- Uzhgorod;;Europe -- Ukraine -- Uzhgorod
Europe -- Ukraine -- Uzhhorod;;Europe -- Ukraine -- Uzhhorod
Europe -- United Kingdom;;Europe -- United Kingdom
Europe -- Vatican City;;Europe -- Vatican City
Europe -- Vatican City -- Braccio di Carlo Magno Museum;;Europe -- Vatican City -- Braccio di Carlo Magno Museum
Europe -- Vatican City -- Vatican Secret Archives;;Europe -- Vatican City -- Vatican Secret Archives
Europe -- Vatican City State;;Europe -- Vatican City State
Europe – Belgium;;Europe – Belgium
Europe – Germany – Ingolstadt;;Europe – Germany – Ingolstadt
Europe, Germany;;Europe, Germany
Europe, Netherland;;Europe, Netherland
Europe, Slovakia;;Europe, Slovakia
Europe -- Italy -- Genoa;;Europe -- Italy -- Genoa
Europe -- Italy -- Palermo;;Europe -- Italy -- Palermo
Europe -- Italy -- Pisa;;Europe -- Italy -- Pisa
Europe -- Italy -- Sarzana;;Europe -- Italy -- Sarzana
Europe -- Portugal;;Europe -- Portugal
Europe -- Spain;;Europe -- Spain
Europe -- Spain -- Salamanca;;Europe -- Spain -- Salamanca
Europe -- Slovakia;;Europe -- Slovakia
France;;France
France -- Cambrai;;France -- Cambrai
France -- Douai;;France -- Douai
France -- Dunkirk;;France -- Dunkirk
France -- Paris;;France -- Paris
France -- Paris;;France -- Paris
Germany;;Germany
Germany -- Berlin;;Germany -- Berlin
Germany -- Freiburg;;Germany -- Freiburg
Hungary;;Hungary
India;;India
India - Mumbai;;India - Mumbai
India -- Mumbai;;India -- Mumbai
India – Fatehpur Sikri;;India – Fatehpur Sikri
India – [various, but primarily concerning present-day states of Maharashtra and Karnataka];;India – [various, but primarily concerning present-day states of Maharashtra and Karnataka]
India -- Goa;;India -- Goa
India -- Mumbai;;India -- Mumbai
Iraq;;Iraq
Italy -- Pavia;;Italy -- Pavia
Italy -- Rome;;Italy -- Rome
Italy -- Venice;;Italy -- Venice
Italy — Rome;;Italy — Rome
Italy — Venice;;Italy — Venice
Italy -- Ferrara, Piacenza, Parma;;Italy -- Ferrara, Piacenza, Parma
Italy -- Milan;;Italy -- Milan
Italy -- Rome;;Italy -- Rome
Italy -- Rome -- La Storta;;Italy -- Rome -- La Storta
Italy -- Rome;;Italy -- Rome
Japan;;Japan
Japan -- Chine;;Japan -- Chine
Japan -- Hiroshima;;Japan -- Hiroshima
Latin America;;Latin America
Latin America - Dominican Republic;;Latin America - Dominican Republic
Latin America - Paraguay;;Latin America - Paraguay
Livonia;;Livonia
Louisiana -- New Orleans;;Louisiana -- New Orleans
Madagascar;;Madagascar
Mexico;;Mexico
New Spain;;New Spain
New York;;New York
North America;;North America
North America -- Antilles;;North America -- Antilles
North America -- Belize -- Belize City -- Center for Community Resource Development;;North America -- Belize -- Belize City -- Center for Community Resource Development
North America -- Canada;;North America -- Canada
North America -- Canada -- Great Lakes Region;;North America -- Canada -- Great Lakes Region
North America -- Canada -- Manitoba;;North America -- Canada -- Manitoba
North America -- Canada -- Newfoundland;;North America -- Canada -- Newfoundland
North America -- Canada -- Newfoundland and Labrador;;North America -- Canada -- Newfoundland and Labrador
North America -- Canada -- Nova Scotia -- Acadia -- Port-Royal;;North America -- Canada -- Nova Scotia -- Acadia -- Port-Royal
North America -- Canada -- Nova Scotia -- Halifax;;North America -- Canada -- Nova Scotia -- Halifax
North America -- Canada -- Ontario;;North America -- Canada -- Ontario
North America -- Canada -- Ontario -- Huronia;;North America -- Canada -- Ontario -- Huronia
North America -- Canada -- Ontario -- Manitoulin Island;;North America -- Canada -- Ontario -- Manitoulin Island
North America -- Canada -- Ontario -- Manitoulin Island -- Wikwemikong -- Holy Cross Mission;;North America -- Canada -- Ontario -- Manitoulin Island -- Wikwemikong -- Holy Cross Mission
North America -- Canada -- Ontario -- Midland;;North America -- Canada -- Ontario -- Midland
North America -- Canada -- Ontario -- Ottawa;;North America -- Canada -- Ontario -- Ottawa
North America -- Canada -- Ontario -- Sault Ste. Marie;;North America -- Canada -- Ontario -- Sault Ste. Marie
North America -- Canada -- Ontario -- Spanish;;North America -- Canada -- Ontario -- Spanish
North America -- Canada -- Ontario -- Sudbury;;North America -- Canada -- Ontario -- Sudbury
North America -- Canada -- Ontario -- Sudbury -- University of Sudbury;;North America -- Canada -- Ontario -- Sudbury -- University of Sudbury
North America -- Canada -- Ontario -- Thunder Bay;;North America -- Canada -- Ontario -- Thunder Bay
North America -- Canada -- Ontario -- Thunder Bay -- Fort William;;North America -- Canada -- Ontario -- Thunder Bay -- Fort William
North America -- Canada -- Ontario -- Toronto -- Regis College;;North America -- Canada -- Ontario -- Toronto -- Regis College
North America -- Canada -- Ontario -- Toronto -- York University;;North America -- Canada -- Ontario -- Toronto -- York University
North America -- Canada -- Quebec;;North America -- Canada -- Quebec
North America -- Canada -- Quebec -- Lac-Saint-Jean;;North America -- Canada -- Quebec -- Lac-Saint-Jean
North America -- Canada -- Quebec -- Montreal;;North America -- Canada -- Quebec -- Montreal
